Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$650.00,"1707/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
,N/A,$510 per week,"258 Warralily Boulevard,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$640 per week,"20 Teak Street,",CAULFIELD VIC 3162,3 Beds,1 Bath,− Parking,318m²
,N/A,$500 per week,"32 Central Road,",DRYSDALE VIC 3222,4 Beds,3 Baths,1 Parking,N/A
,N/A,$610 per week,"1 McEvoy Close,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,Under Application,"56 Harvey Rd,",ST LEONARDS VIC 3223,2 Beds,1 Bath,2 Parking,N/A
,N/A,$900.00,"1903/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$400 per week,"18 Collins Street,",DRYSDALE VIC 3222,2 Beds,1 Bath,− Parking,N/A
,N/A,$440.00,"21 Matlock Street,",HERNE HILL VIC 3218,3 Beds,1 Bath,1 Parking,N/A
,N/A,$430 pw,"4/86 Orton Street,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,N/A
,N/A,$425 per week,"1 Acton Court,",NEWCOMB VIC 3219,2 Beds,1 Bath,3 Parking,N/A
,N/A,$550 Per week,"15 Aeolus Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 per week,"64 Stokes Street,",QUEENSCLIFF VIC 3225,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,2 Beds,2 Baths,2 Parking,153m²
,N/A,$570.00,"10 Ungud Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$460 per week,"23 McClelland Street,",BELL PARK VIC 3215,3 Beds,1 Bath,2 Parking,N/A
,N/A,$690,"3/3 Pevensey Street,",GEELONG VIC 3220,3 Beds,2 Baths,1 Parking,N/A
,N/A,$995 per week,"34 Bird Avenue,",NORTHCOTE VIC 3070,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550.00,"37 Clonard Avenue,",GEELONG WEST VIC 3218,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application,"1/42 Coolangatta Dr,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,N/A
,N/A,$660.00,"1104/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,1 Bath,− Parking,N/A
,N/A,$780,"2609/545 Station Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 pw,"12 Clay Crescent,",ROCKBANK VIC 3335,5 Beds,3 Baths,2 Parking,N/A
,N/A,$790.00,"1002/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,− Parking,N/A
,N/A,$500.00 per week,"8 Ross Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,4 Parking,399m²
,N/A,$600 per week,N/A,COBURG VIC 3058,2 Beds,1 Bath,− Parking,N/A
,N/A,$600,"30 Mainview Boulevard,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$570 per week Unfurnished Inc. bill,"2/510 Station Street,",BOX HILL VIC 3128,3 Beds,1 Bath,2 Parking,N/A
,N/A,$290 per week,"41 Gillard St,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$1000 Per Week,"6203/138 Spencer Street,",MELBOURNE VIC 3004,2 Beds,2 Baths,− Parking,N/A
,N/A,$720 per week,"2206/639 Lonsdale Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$850 per week,"3/2 Lady Nelson Drive,",RIPPLESIDE VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$430 per week,"4/53 Marshalltown Road,",MARSHALL VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440 per week,"230 Gordon St,",FOOTSCRAY VIC 3011,3 Beds,1 Bath,2 Parking,N/A
,N/A,$675 p.w,"23 Liege Avenue,",NOBLE PARK VIC 3174,3 Beds,2 Baths,1 Parking,N/A
,N/A,$575,"10 Tranquility Cres,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650 weekly,"1510/828 Whitehorse Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
,N/A,Under Application,"16 Tarpeena Way,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,3 Parking,N/A
,N/A,Application Approved,"74 Opal Drive,",LEOPOLD VIC 3224,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550,"6 Garner Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$380 per week,"115A McKillop Street,",GEELONG VIC 3220,1 Bed,1 Bath,− Parking,N/A
,N/A,$420 pw,"7 Minehan Court,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,696m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$340,"7/62 Western Beach Road,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
,N/A,$375 pw Furnished,"19 Jockia Ridge,",GROVEDALE VIC 3216,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550 per week,"10 O'Farrell Place,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,N/A
,N/A,$600 per week,"4/252 Pakington Street,",GEELONG WEST VIC 3218,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550 per week,"8 O'Farrell Place,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,N/A
,N/A,$340,"5/62-64 Western Beach Road,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
,N/A,$480.00,"1/64 Christies Road,",LEOPOLD VIC 3224,3 Beds,2 Baths,2 Parking,N/A
,N/A,$510,"19 HARWICH STREET,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420,"2/244 Myers street,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,N/A
,N/A,$850,"62 Eastern Beach Road,",GEELONG VIC 3220,3 Beds,3 Baths,2 Parking,N/A
,N/A,$800 weekly,"10 Canara St,",DONCASTER EAST VIC 3109,4 Beds,2 Baths,4 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550,"11 Jobs Road,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$700 weekly,"503/10 Wominjeka Walk,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$510,"9 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
,N/A,$950.00,"112B Powell Street,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,N/A
,N/A,$720 per week,"4912/33 ROSE Lane,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$520,"4/127 Barrabool Road,",HIGHTON VIC 3216,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Application Approved,"1315 Murradoc Road,",ST LEONARDS VIC 3223,3 Beds,1 Bath,1 Parking,736m²
,N/A,$550 per week,"4 Acton Court,",NEWCOMB VIC 3219,4 Beds,2 Baths,2 Parking,N/A
,N/A,One weeks free rent @ $170 per week,"16 Tannin Way,",WAURN PONDS VIC 3216,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550,"Charlemont Road,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,375m²
,N/A,$560pw,"1733 Geelong Road,",MOUNT HELEN VIC 3350,4 Beds,2 Baths,2 Parking,"48,562m²"
,N/A,$615 pw,"1 Coopworth Way,",ROCKBANK VIC 3335,4 Beds,3 Baths,2 Parking,N/A
,N/A,$680 pw,"76 McKinley Drive,",TRUGANINA VIC 3029,4 Beds,4 Baths,2 Parking,N/A
,N/A,$600 per week,"1B/56 McKillop Street,",GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,N/A
,N/A,$520 pw,"28 Tamworth Drive,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,4 Beds,2 Baths,− Parking,220m²
,N/A,$700 per week,"3/61 Brougham Street,",GEELONG VIC 3220,2 Beds,2 Baths,2 Parking,N/A
,N/A,$520 weekly,"6 Campus Ct,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,N/A
,N/A,$480 pw,"42 Sedate Drive,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,N/A
,N/A,$500 pw,"23 Delhi Grove,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500 Per Week,"2007/288 Spencer Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$640 per week,"1/84 Broadway,",ELWOOD VIC 3184,2 Beds,1 Bath,− Parking,N/A
,N/A,$650,"266 Latrobe Terrace,",NEWTOWN VIC 3220,2 Beds,2 Baths,2 Parking,N/A
,N/A,"$1,100 per week","3/7A Osburn Ave,",BALWYN NORTH VIC 3104,4 Beds,3 Baths,1 Parking,N/A
,N/A,$750 per week,"125 Aldebaran Road,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,3 Parking,666m²
,N/A,$500 weekly,"21 Orton St,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,858m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600.00,"108/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,N/A
,N/A,$950 per week,"3 Marmara,",ELSTERNWICK VIC 3185,3 Beds,1 Bath,3 Parking,N/A
,N/A,$395 per week,"8 Garner Lane,",ST LEONARDS VIC 3223,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$690 per week,"81 Bent Street,",MOONEE PONDS VIC 3039,2 Beds,1 Bath,3 Parking,N/A
,N/A,$800pw,"24 Franklin Road,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$170 weekly,"Room 5, 5 Ficinia Mews,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,N/A
,N/A,$510 per week,"13 Mirrabooka Drive,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,N/A
,N/A,$290 per week,"95 Carinish Road,",CLAYTON VIC 3168,− 0 Beds,1 Bath,− Parking,N/A
,N/A,$170 weekly,"Room 3, 55 Willesden Drive,",WAURN PONDS VIC 3216,1 Bed,1 Bath,1 Parking,N/A
,N/A,$625 - per week - Fully Furnished,"4203/2-4 Yarra Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,$650.00,"14/259 Bellerine Street,",SOUTH GEELONG VIC 3220,3 Beds,2 Baths,1 Parking,N/A
,N/A,Contact Agent,"892 Hampton st,",BRIGHTON VIC 3186,3 Beds,1 Bath,3 Parking,659m²
,N/A,$450 per week,"1B Murray Road,",QUEENSCLIFF VIC 3225,2 Beds,1 Bath,− Parking,N/A
,N/A,$473 pw,"23/142-152 Townsend Road,",ST ALBANS PARK VIC 3219,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$473 pw,"5/142-152 Townsend Road,",ST ALBANS PARK VIC 3219,1 Bed,1 Bath,− Parking,N/A
,N/A,UNDER APPLICATION,"1/38 Trevally Drive,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,1 Parking,N/A
,N/A,$55 Per Week,"200 Spencer Street,",MELBOURNE VIC 3004,− 0 Beds,− 0 Baths,1 Parking,N/A
,N/A,$165.00,"6 Katelyn Court,",WAURN PONDS VIC 3216,1 Bed,2 Baths,− Parking,N/A
,N/A,UNDER OFFER,"7 Roberts Road,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550 per week,"8/380 Inkerman Street,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,UNDER APPLICATION,"10 Platypus Court,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,2 Parking,N/A
,N/A,$630 per week,"10 Alfred Street,",BEAUMARIS VIC 3193,3 Beds,1 Bath,1 Parking,N/A
,N/A,$2250 per week,"58B The Avenue,",OCEAN GROVE VIC 3226,4 Beds,4 Baths,3 Parking,423m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Contact Agent,"290 Maribyrnong Road,",MOONEE PONDS VIC 3039,4 Beds,1 Bath,− Parking,N/A
,N/A,Contact Agent,N/A,FAWKNER VIC 3060,2 Beds,2 Baths,2 Parking,N/A
,N/A,$580,"1/50 Elder Street,",WATSONIA VIC 3087,3 Beds,2 Baths,1 Parking,N/A
,N/A,$900.00 per week,"58 Western Beach Road,",GEELONG VIC 3220,4 Beds,2 Baths,5 Parking,N/A
,N/A,$300,"2/15 Phosphate Road,",NORTH SHORE VIC 3214,1 Bed,1 Bath,− Parking,N/A
,N/A,$350.00,"10/15 Addis Street,",GEELONG WEST VIC 3218,1 Bed,1 Bath,1 Parking,N/A
,N/A,$650 weekly,"688 Batman Rd,",INDENTED HEAD VIC 3223,5 Beds,2 Baths,2 Parking,N/A
,N/A,$650 Per Week,"706/218 A'Beckett Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,1 Parking,N/A
,N/A,$240,"Berth 30/84A River Esplanade,",DOCKLANDS VIC 3008,1 Bed,1 Bath,1 Parking,50m²
,N/A,Under Application,"6/8 Parring Rd,",BALWYN VIC 3103,2 Beds,1 Bath,2 Parking,N/A
,N/A,$420.00,"7 Savage Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$65 pw,"539 St Kilda Road,",MELBOURNE VIC 3004,− 0 Beds,1 Bath,1 Parking,N/A
,N/A,$190,"41 Iona Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,3 Parking,718m²
,N/A,$240 per month,"Car Space/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,N/A
,N/A,Expressions of Interest,"50 Avalon Road,",AVALON VIC 3212,N/A,N/A,N/A,N/A
,N/A,$480 P/W,"1 Bed 1 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,Available Now - $600 P/W,"2 Bed 2 Bath/34 Cowper Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 Per Week,"1/106 Asbury Street East,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,1 Parking,N/A
,N/A,$500 Per Week,"10 Trader Street,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470 Per Week,"13 Findlay Avenue,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,UNDER APPLICATION,"2/4 Karri Close,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,N/A
,N/A,UNDER APPLICATION,"11 Abalone Court,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,2 Parking,675m²
,N/A,UNDER APPLICATION,"2/50 Fraser Crescent,",OCEAN GROVE VIC 3226,2 Beds,2 Baths,1 Parking,197m²
,N/A,$130,"30 Daly Boulevard,",HIGHTON VIC 3216,9 Beds,2 Baths,2 Parking,N/A
,N/A,LEASED,"85 Asbury Street,",OCEAN GROVE VIC 3226,2 Beds,2 Baths,1 Parking,N/A
,N/A,LEASED,"16 Flinders Street,",QUEENSCLIFF VIC 3225,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$560 per week,"33 Currong Street South,",REID ACT 2612,2 Beds,1 Bath,1 Parking,"2,497m²"
N/A,N/A,$800.00,"6 Hawkins Road,",MONTROSE VIC 3765,5 Beds,2 Baths,− Parking,N/A
N/A,N/A,$550/w & Furnished Available Now,"4502/80 A'Beckett Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$480 weekly,"19-21 Trinity Way,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550,"8 Carisbrook St,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$595,"804/333 Exhibition Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$550 weekly,"7 Companion St,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550 weekly,"9 Companion St,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550 per week,"18 Milos Court,",FRASER RISE VIC 3336,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450,"10 Mccoy Street,",OMEO VIC 3898,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,$925/week,"2512/138 Spencer Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$510 weekly,"68 Fairy Street,",BELL POST HILL VIC 3215,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$540 weekly,"48B Drysdale Avenue,",HAMLYN HEIGHTS VIC 3215,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450,"63 Vistula Av,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$300 weekly,"1/110 West Fyans St,",NEWTOWN VIC 3220,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,Price on Application,N/A,NEWTOWN VIC 3220,9 Beds,9 Baths,8 Parking,700m²
N/A,N/A,$570 weekly,"1501/63 Haig St,",SOUTHBANK VIC 3006,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$600 weekly,"11 Rushden Close,",BELL POST HILL VIC 3215,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$400 per week,"213/80 Cheltenham Road,",DANDENONG VIC 3175,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$575 pw,"3/215 Little Malop Street,",GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$560 weekly,"3 Golden Grove,",GLEN WAVERLEY VIC 3150,4 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$460 weekly,"10 Mercury Cres,",NEWCOMB VIC 3219,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$600 PER WEEK,"19 Hurkett St,,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$360 weekly,"84 Rose Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$510 weekly,"23 Diaz Drive,",GROVEDALE VIC 3216,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550,"35 Smith Way,",TORQUAY VIC 3228,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$540,"11 Mentelle St,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460,"1 Hampshire Way,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$425,"30 Dudley St,",BELMONT VIC 3216,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$520,"11A Stoddart St,",HAMLYN HEIGHTS VIC 3215,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$570 Per week,"19/54 Percy Street,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$570.00 per week,"1/401 Shannon Avenue,",NEWTOWN VIC 3220,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$610 Per week,"13 Leafy Street,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480 weekly,"21 Bellagio Court,",WHITTINGTON VIC 3219,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500,"20 Cromwell Road,",WERRIBEE VIC 3030,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$570 Per Week | Includes Lawn Mowing,"12 Carstairs Close,",GROVEDALE VIC 3216,4 Beds,2 Baths,− Parking,N/A
N/A,N/A,$570 Per Week Fully Furnished,"G05/312-320 Moorabool Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$490 Per week,"8 Currumbin Street,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450 Per week,"88 Mcclelland Avenue,",LARA VIC 3212,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$560 Per week,"5 Rainford Place,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480,"52 Woodland Street,",LARA VIC 3212,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$450 weekly,"186 Princess Road,",CORIO VIC 3214,4 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$200 weekly,"Room 1/43-45 Hewat Drive,",HIGHTON VIC 3216,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$600.00 per week,"5A Iona Avenue,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$420,"1/7 Regan Street,",ST ALBANS VIC 3021,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$350 weekly,"13 Swallow Crescent,",NORLANE VIC 3214,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,$395 weekly,"29 Wendover Avenue,",NORLANE VIC 3214,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$490 weekly,"112 McClelland St,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$550 Per Week,"17 Appalachian Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$500 weekly,"21 Keel St,",POINT COOK VIC 3030,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$520 per week,"4 Downley Loop,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$560 per week,"63 Olympic Avenue,",NORLANE VIC 3214,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$690 weekly,"40 Barak St,",BULLEEN VIC 3105,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$550 weekly,"4/312-320 Moorabool Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$600 Per week,"34 Woolman Street,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$530 Per week,"20 Tenneyson Close,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560,"21 Rise Avenue,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$475,"69 Ayesha Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$720 per week,"5 Lignum Court,",TEMPLESTOWE LOWER VIC 3107,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$400 weekly,"149 Boundary Road,",NEWCOMB VIC 3219,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$480 weekly,"8 Karlovac Court,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$390 weekly,"2/1 Bourbon Way,",WAURN PONDS VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$480 Per week until March,"1608/500 Elizabeth Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$580 weekly,"10 Coastside Dr,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,− Parking,N/A
N/A,N/A,$800 weekly,"49 Cargill St,",VICTORIA PARK WA 6100,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$450 ( Incl utilities)) pw,"1/38 Denman Street,",EAST GEELONG VIC 3219,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$520 weekly,"7 Ekari Court,",YALLAMBIE VIC 3085,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,$440pw,"1307/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$530 per week,"120/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$500 weekly,"22 Lacoora Avenue,",CLIFTON SPRINGS VIC 3222,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$425 weekly,"1/9 Konrads Crescent,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550,"22 Lupton Street,",GEELONG WEST VIC 3218,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460 weekly,"1/1298 Main Road,",ELTHAM VIC 3095,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$580 Per Week,"5 Devenish Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500,"3/91 Dianne Avenue,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$750 weekly,"3/92 Para Rd,",MONTMORENCY VIC 3094,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$650 weekly,"8 Wallagoot Walk,",CARRUM DOWNS VIC 3201,4 Beds,4 Baths,2 Parking,N/A
N/A,N/A,$550 per week | Includes Lawn Mowing,"11 Canary Court,",LOVELY BANKS VIC 3213,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$530,"4/54 East Esplanade,",ST ALBANS VIC 3021,3 Beds,3 Baths,4 Parking,N/A
N/A,N/A,$550 per week,"1/22 Dearing Avenue,",CRANBOURNE VIC 3977,3 Beds,1 Bath,1 Parking,N/A
