Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$550 per week,"164 Omega Drive,",KUNGALA NSW 2460,"4,046m²",N/A,N/A,N/A
,N/A,$625 per week,"50 Camelia Street,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,1 Parking,N/A
,N/A,$450 per week,"50A Camelia Street,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,1 Parking,N/A
,N/A,$480.00,"2/243 Keilor Road,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$660 weekly,"33 Balangara Way,",BELLBIRD NSW 2325,4 Beds,2 Baths,2 Parking,N/A
,N/A,$780 pw,"9 Warwick Road,",DUNDAS VALLEY NSW 2117,4 Beds,1 Bath,2 Parking,N/A
,N/A,$420 per week,"10 Orchard Road,",BUSBY NSW 2168,3 Beds,1 Bath,− Parking,N/A
,N/A,$470.00,"5/24 Leslie Road,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
,N/A,$620 weekly,"1/188 Denton Park Dr,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,1 Parking,N/A
,N/A,$790 per week,"5 Hughes Road,",PLAINLAND QLD 4341,5 Beds,2 Baths,4 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$560 wk,"2/14 Clara Street,",EAST MAITLAND NSW 2323,3 Beds,1 Bath,2 Parking,N/A
,N/A,$440 pw,"1/43 Gundy Road,",SCONE NSW 2337,2 Beds,1 Bath,1 Parking,N/A
,N/A,$470.00 per week,"18 Owen Street,",KENNINGTON VIC 3550,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$900.00 Per Week,"21 Widden Close,",SCONE NSW 2337,4 Beds,2 Baths,2 Parking,N/A
,N/A,$600 Per Week,"124 New England Highway,",LOCHINVAR NSW 2321,3 Beds,1 Bath,5 Parking,N/A
,N/A,$550,"21 Fifth Avenue,",ALTONA NORTH VIC 3025,3 Beds,1 Bath,1 Parking,N/A
,N/A,$365 per week,"27 Hackett Street,",PORT PIRIE SA 5540,3 Beds,1 Bath,1 Parking,N/A
,N/A,$340 per week,"3 Evans Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,648m²
,N/A,$520,"2/26A Maize Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,N/A
,N/A,$650.00 weekly,"25 BOYD AVENUE,",METFORD NSW 2323,4 Beds,2 Baths,2 Parking,N/A
,N/A,$620 pw,"10 Sparke Street,",BELLBIRD NSW 2325,4 Beds,2 Baths,− Parking,N/A
,N/A,$500,"422/66 Mt Alexander Road,",TRAVANCORE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,$590,"177 Aberdare Street,",KURRI KURRI NSW 2327,3 Beds,1 Bath,− Parking,N/A
,N/A,$1100 Per Week,"48 Bowen Street,",MOONEE PONDS VIC 3039,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$650 Weekly,"27 Richmond Terrace,",PLAINLAND QLD 4341,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00,"3/20-22 Sandown Rd,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,N/A
,N/A,$580 Per Week,"12 Parkside Crescent,",THORNTON NSW 2322,3 Beds,1 Bath,2 Parking,N/A
,N/A,$430.00,"39 Wedge Tail Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400.00,"7 Merino Avenue,",DALLAS VIC 3047,3 Beds,1 Bath,1 Parking,N/A
,N/A,$520 Per Week,"21 Skylark Avenue,",THORNTON NSW 2322,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$285.00 per week,"11A/116-130 Main Drive,",MACLEOD VIC 3085,1 Bed,1 Bath,− Parking,N/A
,N/A,$440.00,"50 Cumberland Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$950,"50 Derby Street,",MOONEE PONDS VIC 3039,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460.00,"73 Sundance Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$780,"7 Lemon Tree Lane,",GREENSBOROUGH VIC 3088,5 Beds,3 Baths,2 Parking,N/A
,N/A,$800pw / $3476pcm,"22 Roseberry Street,",ASCOT VALE VIC 3032,3 Beds,2 Baths,1 Parking,N/A
,N/A,$520,"2/124 Hoffmans Road,",ESSENDON VIC 3040,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550 per week,"45-47 Lee Street,",NAMBUCCA HEADS NSW 2448,3 Beds,1 Bath,− Parking,N/A
,N/A,$465,"2/43 Royal Avenue,",ESSENDON NORTH VIC 3041,2 Beds,1 Bath,2 Parking,N/A
,N/A,$840,"65/29 George Street,",BRISBANE CITY QLD 4000,2 Beds,2 Baths,2 Parking,N/A
,N/A,$325.00 per week,"4/5-7 Neville Street,",TRARALGON VIC 3844,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550.00,"6/17-19 Munro Street,",ASCOT VALE VIC 3032,2 Beds,1 Bath,− Parking,N/A
,N/A,$630.00 per week,"41 Splendid Parade,",NARANGBA QLD 4504,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450,"6/28 Ormond Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$640,"28 Glyde Street,",HAWLEY BEACH TAS 7307,3 Beds,2 Baths,3 Parking,754m²
,N/A,"$1,750 per week","142 Koola Ave,",EAST KILLARA NSW 2071,6 Beds,3 Baths,2 Parking,N/A
,N/A,$560.00 PER WEEK!,"8 Boronia Crecent,",YAMBA NSW 2464,3 Beds,1 Bath,1 Parking,634m²
,N/A,$520 per week,"312/64 Keilor Road,",ESSENDON NORTH VIC 3041,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500 per week,"36 Hawthorne Street,",BERESFIELD NSW 2322,2 Beds,1 Bath,2 Parking,N/A
,N/A,$600,"3 Rachel Close,",TAREE NSW 2430,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480,"241 Victoria Street,",TAREE NSW 2430,3 Beds,2 Baths,3 Parking,607m²
,N/A,$620 per week.,"354 Dairy Plains Road,",DAIRY PLAINS TAS 7304,4 Beds,1 Bath,3 Parking,N/A
,N/A,$380,"1/58 Hibiscus Avenue,",SUN VALLEY QLD 4680,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$580 Per Week,"56 Ivy Avenue,",CHAIN VALLEY BAY NSW 2259,3 Beds,1 Bath,1 Parking,N/A
,N/A,$750 Per Week,"47 Airlie Street,",ASHTONFIELD NSW 2323,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400,"5/128 Murray Valley Highway,",YARRAWONGA VIC 3730,2 Beds,2 Baths,− Parking,N/A
,N/A,$650 Per Week,"48 Regent Street,",MAITLAND NSW 2320,3 Beds,2 Baths,3 Parking,N/A
,N/A,$650,"13 Wattle Drive,",YAMBA NSW 2464,2 Beds,1 Bath,2 Parking,N/A
,N/A,$550 Per Week,"17 St Leonard Drive,",SOUTH MORANG VIC 3752,3 Beds,2 Baths,2 Parking,N/A
,N/A,$560.00,"805/408 Spencer Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,N/A
,N/A,$380 per week,"19/9 Golden Valley Road,",CYGNET TAS 7112,2 Beds,1 Bath,2 Parking,N/A
,N/A,$380 per week,"21/9 Golden Valley Road,",CYGNET TAS 7112,2 Beds,1 Bath,1 Parking,N/A
,N/A,$390 per week,"18 & 20/9 Golden Valley Road,",CYGNET TAS 7112,2 Beds,1 Bath,1 Parking,N/A
,N/A,$750,"70 Rigby Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$700 pw,"28 Elizabeth Street,",WALLALONG NSW 2320,4 Beds,1 Bath,2 Parking,N/A
,N/A,$590.00 per week,"15/221 Peats Ferry Road,",HORNSBY NSW 2077,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500,"547 Connors Road,",HELIDON QLD 4344,4 Beds,2 Baths,2 Parking,600m²
,N/A,$460 pw,"56 Maitland Street,",MUSWELLBROOK NSW 2333,3 Beds,1 Bath,1 Parking,N/A
,N/A,$510 per week,"1/147 Musgrave Road,",RED HILL QLD 4059,2 Beds,1 Bath,3 Parking,N/A
,N/A,$460 pw,N/A,DUNGOG NSW 2420,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$585,"16 Norma Court,",AVONDALE HEIGHTS VIC 3034,3 Beds,1 Bath,5 Parking,596m²
,N/A,$750 Furnished,"ID:21112434/8 Dickens Street,",SPRING HILL QLD 4000,2 Beds,2 Baths,1 Parking,N/A
,N/A,$350,"824b Thornton Road,",THORNTON NSW 2322,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520.00 per week,"819/40 Hall Street,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,N/A
,N/A,$ 440 pw,"84 Steamboat Avenue,",WINTER VALLEY VIC 3358,3 Beds,2 Baths,2 Parking,N/A
,N/A,$200 pm,N/A,DUNGOG NSW 2420,1 Bed,1 Bath,− Parking,N/A
,N/A,$740 pw,"2/26-30 Perry Street,",DUNDAS VALLEY NSW 2117,3 Beds,2 Baths,2 Parking,N/A
,N/A,$470,"2/10 Malbec Street,",CLIFTLEIGH NSW 2321,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550 wk,"5 BARWON STREET,",PLAINLAND QLD 4341,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550 weekly,"411/64 Keilor Road,",ESSENDON VIC 3040,2 Beds,2 Baths,1 Parking,N/A
,N/A,$ 460 pw,"80 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$250 pw,"1/15 Railway Crescent,",MOE VIC 3825,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550 pw,"193 Creamery Road,",YINNAR VIC 3869,4 Beds,2 Baths,4 Parking,N/A
,N/A,$750 per week,"1512/673 LaTrobe St,",DOCKLANDS VIC 3008,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$750.00 per week,N/A,MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$640.00,"34 Scaddan St,",BASSENDEAN WA 6054,3 Beds,1 Bath,2 Parking,N/A
,N/A,"$410pw / $1,782pcm","6/34 Mccomas Street,",RESERVOIR VIC 3073,1 Bed,1 Bath,1 Parking,N/A
,N/A,$ 475 pw,"52 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$740 pw,"73 Rigby Drive,",NORTH ROTHBURY NSW 2335,5 Beds,2 Baths,2 Parking,N/A
,N/A,$400 per week,"10-12 Princess Street,",MACKSVILLE NSW 2447,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$530,"13 Verdant Drive,",EAST MAITLAND NSW 2323,3 Beds,1 Bath,1 Parking,N/A
,N/A,$550,"109 Valley Crescent,",GLENROY VIC 3046,2 Beds,1 Bath,1 Parking,N/A
,N/A,$850,"1/6 Cooper Street,",ESSENDON VIC 3040,4 Beds,3 Baths,1 Parking,201m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$540 PW / AVAIL. 14.11.24,"3 Hickox Street,",TRARALGON VIC 3844,3 Beds,2 Baths,1 Parking,N/A
,N/A,$450,"10 Selwyn Place,",TRARALGON VIC 3844,3 Beds,2 Baths,2 Parking,N/A
,N/A,$445.60 pw,"62/40 Philip Hodgins Street,",WRIGHT ACT 2611,2 Beds,2 Baths,1 Parking,N/A
,N/A,$430.00,"1406/557-561 Little Lonsdale Street,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$350,"15 Vincent Road,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,N/A
,N/A,$425 per week,"31 Ginns Road,",LOWER WATTLE GROVE TAS 7109,3 Beds,1 Bath,3 Parking,N/A
,N/A,$440 per week,"1A Egan Street,",MACKSVILLE NSW 2447,2 Beds,1 Bath,1 Parking,N/A
,N/A,$420 pw,"2 Mulcare Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,N/A
,N/A,$345 per week,"117/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$600 weekly,"58 Kallatina St,",NARANGBA QLD 4504,4 Beds,2 Baths,2 Parking,N/A
,N/A,$440 per week,"2/148 Cotton Street,",LATROBE TAS 7307,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$590 per week,"32 Golconda Avenue,",FRANKSTON VIC 3199,3 Beds,1 Bath,2 Parking,N/A
,N/A,$680,"16 Horne Close,",GRETA NSW 2334,4 Beds,2 Baths,2 Parking,N/A
,N/A,$390 per week,"17 Washington Street,",TRARALGON VIC 3844,2 Beds,1 Bath,3 Parking,736m²
,N/A,$495 per week - *Apply Before Viewing*,"7A Acacia Street,",TANUNDA SA 5352,3 Beds,2 Baths,2 Parking,362m²
,N/A,$750,"21 Brennan Court,",COFFS HARBOUR NSW 2450,4 Beds,2 Baths,2 Parking,N/A
,N/A,$695,"51A Dover Road,",WAMBERAL NSW 2260,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$595 per week,"4/1 Dudley Street,",ESSENDON NORTH VIC 3041,2 Beds,2 Baths,1 Parking,N/A
,N/A,$690 pw,"5 Peachwood Place,",CROYDON HILLS VIC 3136,4 Beds,2 Baths,1 Parking,N/A
,N/A,$380 per week,"6/406 Lower Heidelberg Road,",EAGLEMONT VIC 3084,1 Bed,1 Bath,1 Parking,100m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460.00 per week,"65 Presentation Boulevard,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400.00 per week,"1/14 Kelso Street,",SINGLETON NSW 2330,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550,"1175 Oaks Road,",BRACKNELL TAS 7302,3 Beds,1 Bath,3 Parking,N/A
,N/A,$700.00,"35/174 Peel Street,",WINDSOR VIC 3181,2 Beds,2 Baths,1 Parking,N/A
,N/A,$590 per week,"8 Tynong Street,",CROYDON VIC 3136,3 Beds,1 Bath,1 Parking,877m²
,N/A,$600 p/week,"1739 Wollombi Road,",CEDAR CREEK NSW 2325,4 Beds,1 Bath,− Parking,"169,967m²"
,N/A,$680 per week,"2 Romford Street,",THORNTON NSW 2322,4 Beds,2 Baths,1 Parking,N/A
,N/A,$680 per week,"73 Hillgate Drive,",THORNTON NSW 2322,4 Beds,2 Baths,1 Parking,N/A
,N/A,$420.00,"2/55 Hawker Street,",AIRPORT WEST VIC 3042,2 Beds,1 Bath,− Parking,N/A
,N/A,$500 weekly,"5 Greville Street,",ESSENDON NORTH VIC 3041,2 Beds,1 Bath,2 Parking,N/A
,N/A,$500 weekly,"12/16 William Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 weekly,"64 McKeachie Dr,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,N/A
,N/A,$700 pw,"1/77 Rigby Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$440 pw,"2/77 Rigby Drive,",NORTH ROTHBURY NSW 2335,2 Beds,1 Bath,− Parking,N/A
,N/A,$575 weekly,"1/17 Cockatoo Ridge,",ABERGLASSLYN NSW 2320,3 Beds,2 Baths,1 Parking,389m²
,N/A,**Applications Closed**,"1/39 Second Street,",NURIOOTPA SA 5355,2 Beds,1 Bath,1 Parking,N/A
,N/A,$1200 per week,"5 Taylors Road,",BLACK HILL NSW 2322,5 Beds,3 Baths,4 Parking,2.02ha
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520 p/week,"15 Bevan Street,",GREENOCK SA 5360,3 Beds,1 Bath,1 Parking,N/A
,N/A,$580.00,"77A Clydesdale Road,",AIRPORT WEST VIC 3042,3 Beds,2 Baths,1 Parking,N/A
,N/A,$500.00 per week,"1 Steele Court,",TRARALGON VIC 3844,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500,"4 Waugh Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400,"1/93 Saint Leonards Road,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,N/A
,N/A,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420 pw,"6 Dayble Street,",MORWELL VIC 3840,3 Beds,1 Bath,1 Parking,N/A
,N/A,$640,"16 Parkway Avenue,",RAYMOND TERRACE NSW 2324,3 Beds,2 Baths,4 Parking,N/A
,N/A,$750,"86 Kellbourne Avenue,",ROWVILLE VIC 3178,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 weekly,"1A Cudmore Street,",ESSENDON VIC 3040,3 Beds,1 Bath,1 Parking,N/A
,N/A,$370 pw,"5/16 Rous Street,",EAST MAITLAND NSW 2323,1 Bed,1 Bath,1 Parking,N/A
,N/A,$400 pw,"4/16 Rous Street,",EAST MAITLAND NSW 2323,2 Beds,1 Bath,1 Parking,N/A
,N/A,$650,"27/241 Arthur Street,",TENERIFFE QLD 4005,1 Bed,1 Bath,1 Parking,N/A
,N/A,$795.00 per week,"131 Tweed Valley Way,",SOUTH MURWILLUMBAH NSW 2484,3 Beds,1 Bath,1 Parking,762m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$720,"20 Beavis Road,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$610 weekly,"1/14 Corella Close,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,1 Parking,785m²
,N/A,$650 Per Week,"20 Hayworth Street,",RUTHERFORD NSW 2320,4 Beds,2 Baths,2 Parking,N/A
,N/A,$795 Per Week,"191 Macquarie Grove,",CAVES BEACH NSW 2281,3 Beds,1 Bath,1 Parking,N/A
,N/A,$1100 Per Week,"73B Estelle Road,",CURRUMBIN VALLEY QLD 4223,3 Beds,2 Baths,2 Parking,N/A
,N/A,$930,"7 Raleigh Street,",ESSENDON VIC 3040,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440.00,"61 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$560 per week,"28B Railway Parade,",THORNTON NSW 2322,3 Beds,1 Bath,2 Parking,N/A
,N/A,$420 per week,"22 Marine Parade,",STUARTS POINT NSW 2441,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$850,"11 Lachlan Valley Way, Conner of 44 Saltwater Cres,",NORTH KELLYVILLE NSW 2155,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470 pw,"2/22 Bangalay St,",HEDDON GRETA NSW 2321,2 Beds,1 Bath,1 Parking,N/A
,N/A,$510,"88 Clarendon Street,",AVONDALE HEIGHTS VIC 3034,3 Beds,1 Bath,6 Parking,N/A
,N/A,$560,"7 Rebecca Close,",RUTHERFORD NSW 2320,3 Beds,1 Bath,2 Parking,N/A
,N/A,$740,"L165 Delicia Road,",COOLABINE QLD 4574,4 Beds,2 Baths,2 Parking,"2,000m²"
,N/A,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,N/A
,N/A,"$500pw / $2,173pcm","2/46 Golf Links Drive,",MILL PARK VIC 3082,2 Beds,1 Bath,3 Parking,177m²
,N/A,$530 Per Week,"238 Kelly Street,",SCONE NSW 2337,3 Beds,2 Baths,3 Parking,716m²
,N/A,$780 Per Week,"411 Pascoe Vale Road,",STRATHMORE VIC 3041,4 Beds,1 Bath,2 Parking,N/A
,N/A,$510 per week,"7 Waler Street,",AINTREE VIC 3336,3 Beds,2 Baths,2 Parking,N/A
,N/A,$600 weekly,"16 Blackley Avenue,",RAWORTH NSW 2321,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600 pw,"1/71 Young Street,",SYLVANIA NSW 2224,2 Beds,1 Bath,1 Parking,N/A
,N/A,$350 Per Week,"1/230 Ascot Vale Road,",ASCOT VALE VIC 3032,1 Bed,1 Bath,1 Parking,N/A
,N/A,"$590.00 PW | NEAR NEW, GOOD SIZE YARD AND STUDY","5 Aurora Street,",SPRING MOUNTAIN QLD 4300,4 Beds,2 Baths,2 Parking,336m²
,N/A,$520 weekly,"9 Sayce Cl,",METFORD NSW 2323,2 Beds,1 Bath,1 Parking,N/A
,N/A,$570,"1/20 Princes Street,",CUNDLETOWN NSW 2430,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650.00 pw,"7 Glenworth Valley Road,",WENDOREE PARK NSW 2250,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520 per week,"210/40 Trinca Street,",DENMAN PROSPECT ACT 2611,1 Bed,1 Bath,1 Parking,N/A
,N/A,$470.00 per week,"4 The Terrace,",KENNINGTON VIC 3550,3 Beds,1 Bath,1 Parking,N/A
,N/A,$510.00 per week,"84 North Valley Road,",HIGHTON VIC 3216,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$670 weekly,"1/54 Redwood Dr,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,N/A
,N/A,$750 per week,"178 Nicholson St,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,1 Parking,247m²
,N/A,$680 per week,"10/8 Riversdale Road,",BURSWOOD WA 6100,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$670,"5 Pitches Street,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,4 Parking,518m²
,N/A,$600.00,"9/157 Epsom Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,2 Parking,N/A
,N/A,$390 per week,N/A,DOVER TAS 7117,2 Beds,1 Bath,− Parking,"1,000m²"
,N/A,$400.00 per week,"23 Furlonger Street,",TRARALGON VIC 3844,3 Beds,1 Bath,− Parking,N/A
,N/A,"$1,100 per week","260 Rockleigh Road,",EXETER NSW 2579,4 Beds,2 Baths,5 Parking,N/A
,N/A,$500.00,"1/197 Union Road,",ASCOT VALE VIC 3032,2 Beds,1 Bath,− Parking,N/A
,N/A,$450 weekly,"601/150 Dudley St,",WEST MELBOURNE VIC 3003,− 0 Beds,1 Bath,1 Parking,N/A
,N/A,$550 per week,"2/15 Candlestick Br,",DAYTON WA 6055,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$285 per week,"80C/116-130 Main Drive,",MACLEOD VIC 3085,− 0 Beds,1 Bath,− Parking,N/A
,N/A,$550 weekly,"1019/40 Hall St,",MOONEE PONDS VIC 3039,1 Bed,1 Bath,1 Parking,N/A
,N/A,$650 per week,"28 Petterd Road,",MARGATE TAS 7054,4 Beds,2 Baths,5 Parking,802m²
,N/A,$450 per week,"58 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,N/A
,N/A,$290.00 Per room,"8 Warbler Court,",WINTER VALLEY VIC 3358,3 Beds,3 Baths,2 Parking,N/A
,N/A,$650.00,"119 Victory Road,",AIRPORT WEST VIC 3042,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$425.00 per week,"4 Griffiths Court,",TRARALGON VIC 3844,3 Beds,1 Bath,1 Parking,N/A
,N/A,$900.00,"115 St Leonards Road,",ASCOT VALE VIC 3032,3 Beds,2 Baths,− Parking,N/A
,N/A,$650 per week,"512/668 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$750,"18 Oxley Road,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$500,"359 Keen Street,",EAST LISMORE NSW 2480,3 Beds,2 Baths,1 Parking,791m²
,N/A,$ 695 Per Week / $ 3020 Per Calendar Month,"3 Sabre Way,",SOUTH MORANG VIC 3752,4 Beds,2 Baths,2 Parking,N/A
,N/A,$740 pw,"54 Barclay Drive,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$440 per week,"13/824 Thornton Road,",THORNTON NSW 2322,2 Beds,1 Bath,1 Parking,N/A
,N/A,$420 per week,"6/824 Thornton Road,",THORNTON NSW 2322,1 Bed,1 Bath,1 Parking,N/A
,N/A,$480,"40b Highland Drive,",TERRANORA NSW 2486,1 Bed,1 Bath,1 Parking,N/A
,N/A,$870.00,"492 Pascoe Vale Rd,",STRATHMORE VIC 3041,4 Beds,2 Baths,2 Parking,N/A
,N/A,$600,"14 Macquarie Street,",SINGLETON NSW 2330,5 Beds,1 Bath,2 Parking,N/A
,N/A,$870 pw,"54 Cheetham Crescent,",NORTH ROTHBURY NSW 2335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$530,"Unit 2/4 Trellis Ct,",EAST BRANXTON NSW 2335,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$625 weekly,"7 Songlark Pl,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,N/A
,N/A,$880,"568 Trees Road,",TALLEBUDGERA QLD 4228,4 Beds,1 Bath,2 Parking,N/A
,N/A,$460 pw,"60 Snowbird Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$630,"33 Pretoria Parade,",HARRINGTON NSW 2427,4 Beds,2 Baths,2 Parking,684m²
,N/A,$520 pw,"4 Hughes Street,",EAST MAITLAND NSW 2323,3 Beds,1 Bath,1 Parking,N/A
,N/A,$725,"706/40 Hall Street,",MOONEE PONDS VIC 3039,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480 per week,"2/19 Durham Road,",EAST BRANXTON NSW 2335,3 Beds,2 Baths,2 Parking,N/A
,N/A,$460 Per Week,"2/21 Glen Ayr Avenue,",CLIFTLEIGH NSW 2321,2 Beds,1 Bath,− Parking,N/A
