Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
N/A,N/A,$430 per week,"10 Bella Terrace,",BAKERY HILL VIC 3350,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$440pw,"1307/53 Batman Street,",WEST MELBOURNE VIC 3003,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$435 pw,"90 Tait Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$485 Per Week,"10 Rolls Road,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$530 per week,"120/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$460 weekly,"1/1298 Main Road,",ELTHAM VIC 3095,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$370.00,"34 Salisbury Avenue,",NEWINGTON VIC 3350,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500,"3/91 Dianne Avenue,",CRAIGIEBURN VIC 3064,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$750 weekly,"3/92 Para Rd,",MONTMORENCY VIC 3094,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$650 weekly,"8 Wallagoot Walk,",CARRUM DOWNS VIC 3201,4 Beds,4 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$530,"4/54 East Esplanade,",ST ALBANS VIC 3021,3 Beds,3 Baths,4 Parking,N/A
N/A,N/A,$550 per week,"1/22 Dearing Avenue,",CRANBOURNE VIC 3977,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$620 per week,"708/850 Whitehorse Road,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$540,"70 Vestige Circuit,",TARNEIT VIC 3029,4 Beds,2 Baths,4 Parking,335m²
N/A,N/A,$520,"18 Primary Road,",TARNEIT VIC 3029,3 Beds,2 Baths,2 Parking,263m²
N/A,N/A,$520 weekly,"15/44 Mcmaster St,",VICTORIA PARK WA 6100,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$540,"91 Shortridge Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,Under Application,"9 Sutherland Avenue,",MELTON SOUTH VIC 3338,3 Beds,2 Baths,5 Parking,578m²
N/A,N/A,$920,"11/1781 Malvern Road,",GLEN IRIS VIC 3146,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$920 weekly,"3 Young St,",BOX HILL VIC 3128,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$480 Per Week,"59 Bronson Circuit,",HOPPERS CROSSING VIC 3029,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,Under Application,"11 Gramercy place,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,3 Parking,N/A
N/A,N/A,$520 per week,"27 Pedirka Road,",TRUGANINA VIC 3029,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$580,"10/966 Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$535 Per Week,"1 Evesham Drive,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450 per week,"22 Restful Way,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460.00 per week,"14 Waterford Drive,",MINERS REST VIC 3352,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$465,"15 Edwina Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,510m²
N/A,N/A,$540,"6 Surround Circuit,",BONNIE BROOK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$900.00 PER WEEK,"13 Jackson Road,",KARAWARA WA 6152,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$500 Per Week,"79 Wagner Drive,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$440.00 per week,"9 Bluegrass Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560 Per Week,"71 Starboard Way,",WERRIBEE SOUTH VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$650 weekly,"3 Shoreline Cr,",CARRUM DOWNS VIC 3201,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,"$580 Per Week, Including Lawns Mowed","1385 Heatherton Road,",DANDENONG NORTH VIC 3175,3 Beds,1 Bath,2 Parking,590m²
N/A,N/A,$430 pw,"704 Geelong Road,",CANADIAN VIC 3350,3 Beds,1 Bath,2 Parking,"1,263m²"
N/A,N/A,$420.00 per week,"107 Spencer Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,4 Parking,N/A
N/A,N/A,$870 weekly,"3103/100 Lorimer St,",DOCKLANDS VIC 3008,2 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$610 weekly,"6108/172 Edward St,",BRUNSWICK EAST VIC 3057,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$520,"2/29 Vincent Avenue,",ST ALBANS VIC 3021,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$495 weekly,"LG 202/45 Linden Avenue,",IVANHOE VIC 3079,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$750,"615C/2 Snedden Drive,",GLEN WAVERLEY VIC 3150,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$800 **INSPECTION UPON REQUEST**,"1810/462 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
N/A,N/A,$430 pw,"1 Almurta Street,",ALFREDTON VIC 3350,4 Beds,1 Bath,2 Parking,984m²
N/A,N/A,$440 pw,"27 Buick Road,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,4 Parking,N/A
N/A,N/A,$460 per week,"19 Grazing Road,",WEIR VIEWS VIC 3338,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$580 per week,"21 Ararat Street,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$675,"182 Fenton Hill Road,",CLARKEFIELD VIC 3430,4 Beds,1 Bath,5 Parking,N/A
N/A,N/A,$600 Per Week,"1/33 Arcadia Avenue,",HALLAM VIC 3803,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$660 Per Week,"30 Bailey Boulevard,",KOO WEE RUP VIC 3981,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$390 pw,"16 Cuthberts Road,",ALFREDTON VIC 3350,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,$780 PW Enquire Now!!,"24 Lantana Road,",AINTREE VIC 3336,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$580 per week,"18 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$460 Per Week,"10 Gitsham Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$560 per week,"11 Faircroft Place,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$530 Per Week,"1/29 Baldwin Avenue,",NOBLE PARK VIC 3174,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$650,"14 Wonnangatta CRES,",WEIR VIEWS VIC 3338,5 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$450,"1416/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$780 pw,"13 Mountfield Road,",MITCHAM VIC 3132,6 Beds,3 Baths,5 Parking,N/A
N/A,N/A,$620,"2 The Breezewater,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$459,"34 Kardinia Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$795 Per Week,"6 Elizabeth Court,",ROWVILLE VIC 3178,4 Beds,2 Baths,4 Parking,N/A
N/A,N/A,$595 Per Week,"31 Ambassador Crescent,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,758m²
N/A,N/A,$550 per week,"18/80 Cheltenham Road,",DANDENONG VIC 3175,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$400 Per Week,"1/711 Eureka Street,",BALLARAT EAST VIC 3350,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$400 Per Week,"1/711 Eureka Street,",BALLARAT EAST VIC 3350,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$720/week,"146 Lady Nelson Way,",TAYLORS LAKES VIC 3038,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$410 weekly,"3/85 Collins Street,",THORNBURY VIC 3071,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$870,"32 Trades Hall Place,",CARLTON VIC 3053,3 Beds,2 Baths,1 Parking,160m²
N/A,N/A,$650 Per Week,"97 Festival Drive,",POINT COOK VIC 3030,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$520 per week,"406/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$550,"39 Millers Road,",ALTONA VIC 3018,3 Beds,1 Bath,3 Parking,N/A
N/A,N/A,$575/w & Fully Furnished,"104/15 Irving Avenue,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$430.00,"8 Sumac Street,",BROOKFIELD VIC 3338,4 Beds,3 Baths,1 Parking,N/A
N/A,N/A,$440,"917/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$580,"9 Kenora Way,",MICKLEHAM VIC 3064,4 Beds,2 Baths,2 Parking,509m²
N/A,N/A,$470.00,"18 Scorpio Road,",WEIR VIEWS VIC 3338,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$470,"1709/6 Leicester Street,",CARLTON VIC 3053,N/A,N/A,N/A,N/A
N/A,N/A,$500 per week,"68 Shortridge Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,"$1,100 Per Week","20 Koonawarra St,",CLAYTON VIC 3168,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$550 pw,"9 Kilkenny Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$400.00 Per Week,"4 Springbank Way,",BROOKFIELD VIC 3338,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,"$1,670","29 Drummond street,",CARLTON VIC 3053,7 Beds,3 Baths,2 Parking,290m²
N/A,N/A,$540,"19 Woolshed Drive,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$600 per week,"705/301 King St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$575 per week,"24 Summerhill Rd,",MAIDSTONE VIC 3012,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,$630 Per Week,"1/48 Aqueduct Road,",LANGWARRIN VIC 3910,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$600 Per Week,"4 Grosset Way,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,N/A
N/A,N/A,670 per week,"306/3 Young Street,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,"$1,200",N/A,BENTLEIGH EAST VIC 3165,5 Beds,2 Baths,4 Parking,700m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$80,"7P5/70 Southbank Boulevard,",SOUTHBANK VIC 3006,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$580 per week *Partially Furnished*,"802/15 Doepel Way,",DOCKLANDS VIC 3008,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$850 Per Week,"44 Kalbian Drive,",CLYDE NORTH VIC 3978,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$200 per week,"1/8 Dodgshun Street,",HOPETOUN VIC 3396,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$170 Per Week Bills Included,"6/13 Hewat Drive,",HIGHTON VIC 3216,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$550,"2 YAMUNA STREET,",TRUGANINA VIC 3029,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$520,"22 Huntingfield Street,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$550,"38 Sadie Avenue,",THORNHILL PARK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
N/A,N/A,$650,"19 Maroa Street,",TARNEIT VIC 3029,4 Beds,3 Baths,2 Parking,N/A
N/A,N/A,$550,"2E Hines Lane,,",MOUNT EGERTON VIC 3352,N/A,N/A,N/A,N/A
N/A,N/A,$50 per week,"Carpark914/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$300 per week,"184 Dorset Road,",BORONIA VIC 3155,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$60,"Carpark3605/639 Lonsdale Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,$470,"84 Wedge Tail Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$69 per week,"Carpark224/23 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,$60 per week,"Carpark613/33 Blackwood Street,",NORTH MELBOURNE VIC 3051,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,$50 per week,"Carpark450/401 Docklands Drive,",DOCKLANDS VIC 3008,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$60 per week,"Carpark2810/81 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,$70 per week,"Carpark402/135 A'Beckett Street,",MELBOURNE VIC 3000,− 0 Beds,− 0 Baths,1 Parking,N/A
N/A,N/A,$780,"2B2B/259 Normanby Road,",SOUTHBANK VIC 3006,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$550,"7 REEVES STREET,",POINT COOK VIC 3030,4 Beds,3 Baths,2 Parking,N/A
N/A,N/A,LEASED,"253-273 Normanby Road,",SOUTH MELBOURNE VIC 3205,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,No Deposit Required or Rent2own,N/A,DELACOMBE VIC 3356,4 Beds,2 Baths,2 Parking,400m²
N/A,N/A,$550,"1B1B/803 Dandenong Road,",MALVERN EAST VIC 3145,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,$700,"2B2B/803 Dandenong Road,",MALVERN EAST VIC 3145,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,Rent2own with No Deposit,N/A,WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,No Deposit Required or Rent2own,N/A,BALLARAT CENTRAL VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,No Deposit Required or Rent2own,N/A,SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,Rent2own with No Deposit,N/A,SOLDIERS HILL VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,Rent2own with No Deposit,N/A,LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,Rent2own Program,"Alfredton Estate,",BALLARAT CENTRAL VIC 3350,4 Beds,2 Baths,2 Parking,480m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,$370,"Shop 3/402 Main Road,",GOLDEN POINT VIC 3350,1 Bed,1 Bath,− Parking,N/A
